FECHA_TOMA_MUESTRA;FECHA_ESTIMADA_RECUPERACION;ID_DEPARTAMENTO;DEPARTAMENTO;TOTAL
2021/04/30 00:00:00.000;2021/05/21 00:00:00.000;18;IZABAL;12.0
2021/05/03 00:00:00.000;2021/05/24 00:00:00.000;18;IZABAL;16.0
2021/05/16 00:00:00.000;2021/06/06 00:00:00.000;18;IZABAL;6.0
2021/05/19 00:00:00.000;2021/06/09 00:00:00.000;18;IZABAL;8.0
2021/06/01 00:00:00.000;2021/06/22 00:00:00.000;18;IZABAL;25.0
2021/06/04 00:00:00.000;2021/06/25 00:00:00.000;18;IZABAL;20.0
2021/06/14 00:00:00.000;2021/07/05 00:00:00.000;18;IZABAL;58.0
2021/06/17 00:00:00.000;2021/07/08 00:00:00.000;18;IZABAL;38.0
2021/06/30 00:00:00.000;2021/07/21 00:00:00.000;18;IZABAL;50.0
2021/07/03 00:00:00.000;2021/07/24 00:00:00.000;18;IZABAL;14.0
2021/07/16 00:00:00.000;2021/08/06 00:00:00.000;18;IZABAL;44.0
2021/07/19 00:00:00.000;2021/08/09 00:00:00.000;18;IZABAL;60.0
2021/08/01 00:00:00.000;2021/08/22 00:00:00.000;18;IZABAL;43.0
2021/08/14 00:00:00.000;2021/09/04 00:00:00.000;18;IZABAL;51.0
2021/08/17 00:00:00.000;2021/09/07 00:00:00.000;18;IZABAL;180.0
2021/08/30 00:00:00.000;2021/09/20 00:00:00.000;18;IZABAL;222.0
2021/09/02 00:00:00.000;2021/09/23 00:00:00.000;18;IZABAL;180.0
2021/09/15 00:00:00.000;2021/10/06 00:00:00.000;18;IZABAL;55.0
2021/09/28 00:00:00.000;2021/10/19 00:00:00.000;18;IZABAL;45.0
2021/10/01 00:00:00.000;2021/10/22 00:00:00.000;18;IZABAL;36.0
2021/10/14 00:00:00.000;2021/11/04 00:00:00.000;18;IZABAL;18.0
2021/10/17 00:00:00.000;2021/11/07 00:00:00.000;18;IZABAL;7.0
2021/10/30 00:00:00.000;2021/11/20 00:00:00.000;18;IZABAL;4.0
2021/11/02 00:00:00.000;2021/11/23 00:00:00.000;18;IZABAL;8.0
2021/11/12 00:00:00.000;2021/12/03 00:00:00.000;18;IZABAL;5.0
2021/11/15 00:00:00.000;2021/12/06 00:00:00.000;18;IZABAL;4.0
2021/11/28 00:00:00.000;2021/12/19 00:00:00.000;18;IZABAL;3.0
2021/12/01 00:00:00.000;2021/12/22 00:00:00.000;18;IZABAL;4.0
2021/12/14 00:00:00.000;2022/01/04 00:00:00.000;18;IZABAL;3.0
2021/12/17 00:00:00.000;2022/01/07 00:00:00.000;18;IZABAL;1.0
2021/12/27 00:00:00.000;2022/01/17 00:00:00.000;18;IZABAL;20.0
2021/12/30 00:00:00.000;2022/01/20 00:00:00.000;18;IZABAL;18.0
2022/01/12 00:00:00.000;2022/02/02 00:00:00.000;18;IZABAL;75.0
2022/01/15 00:00:00.000;2022/02/05 00:00:00.000;18;IZABAL;41.0
2022/01/28 00:00:00.000;2022/02/18 00:00:00.000;18;IZABAL;81.0
2022/01/31 00:00:00.000;2022/02/21 00:00:00.000;18;IZABAL;59.0
2022/02/10 00:00:00.000;2022/03/03 00:00:00.000;18;IZABAL;60.0
2022/02/13 00:00:00.000;2022/03/06 00:00:00.000;18;IZABAL;23.0
2022/02/26 00:00:00.000;2022/03/19 00:00:00.000;18;IZABAL;15.0
2022/03/01 00:00:00.000;2022/03/22 00:00:00.000;18;IZABAL;17.0
2022/03/14 00:00:00.000;2022/04/04 00:00:00.000;18;IZABAL;10.0
2022/03/17 00:00:00.000;2022/04/07 00:00:00.000;18;IZABAL;7.0
2022/03/30 00:00:00.000;2022/04/20 00:00:00.000;18;IZABAL;5.0
2022/04/15 00:00:00.000;2022/05/06 00:00:00.000;18;IZABAL;1.0
2022/04/28 00:00:00.000;2022/05/19 00:00:00.000;18;IZABAL;1.0
2022/05/14 00:00:00.000;2022/06/04 00:00:00.000;18;IZABAL;2.0
2022/05/17 00:00:00.000;2022/06/07 00:00:00.000;18;IZABAL;3.0
2022/05/27 00:00:00.000;2022/06/17 00:00:00.000;18;IZABAL;1.0
2022/05/30 00:00:00.000;2022/06/20 00:00:00.000;18;IZABAL;6.0
2022/06/12 00:00:00.000;2022/07/03 00:00:00.000;18;IZABAL;1.0
2022/06/15 00:00:00.000;2022/07/06 00:00:00.000;18;IZABAL;15.0
2022/06/28 00:00:00.000;2022/07/19 00:00:00.000;18;IZABAL;57.0
2022/07/01 00:00:00.000;2022/07/22 00:00:00.000;18;IZABAL;89.0
2022/07/11 00:00:00.000;2022/08/01 00:00:00.000;18;IZABAL;110.0
2022/07/14 00:00:00.000;2022/08/04 00:00:00.000;18;IZABAL;79.0
2022/07/27 00:00:00.000;2022/08/17 00:00:00.000;18;IZABAL;53.0
2022/07/30 00:00:00.000;2022/08/20 00:00:00.000;18;IZABAL;13.0
2020/05/04 00:00:00.000;2020/05/25 00:00:00.000;19;ZACAPA;1.0
2020/05/07 00:00:00.000;2020/05/28 00:00:00.000;19;ZACAPA;3.0
2020/05/20 00:00:00.000;2020/06/10 00:00:00.000;19;ZACAPA;2.0
2020/05/23 00:00:00.000;2020/06/13 00:00:00.000;19;ZACAPA;1.0
2020/06/05 00:00:00.000;2020/06/26 00:00:00.000;19;ZACAPA;1.0
2020/06/18 00:00:00.000;2020/07/09 00:00:00.000;19;ZACAPA;1.0
2020/06/21 00:00:00.000;2020/07/12 00:00:00.000;19;ZACAPA;5.0
2020/07/04 00:00:00.000;2020/07/25 00:00:00.000;19;ZACAPA;6.0
2020/07/07 00:00:00.000;2020/07/28 00:00:00.000;19;ZACAPA;18.0
2020/07/20 00:00:00.000;2020/08/10 00:00:00.000;19;ZACAPA;19.0
2020/07/23 00:00:00.000;2020/08/13 00:00:00.000;19;ZACAPA;27.0
2020/08/02 00:00:00.000;2020/08/23 00:00:00.000;19;ZACAPA;4.0
2020/08/05 00:00:00.000;2020/08/26 00:00:00.000;19;ZACAPA;10.0
2020/08/18 00:00:00.000;2020/09/08 00:00:00.000;19;ZACAPA;10.0
2020/08/21 00:00:00.000;2020/09/11 00:00:00.000;19;ZACAPA;13.0
2020/09/03 00:00:00.000;2020/09/24 00:00:00.000;19;ZACAPA;12.0
2020/09/06 00:00:00.000;2020/09/27 00:00:00.000;19;ZACAPA;2.0
2020/09/16 00:00:00.000;2020/10/07 00:00:00.000;19;ZACAPA;12.0
2020/09/19 00:00:00.000;2020/10/10 00:00:00.000;19;ZACAPA;3.0
2020/10/02 00:00:00.000;2020/10/23 00:00:00.000;19;ZACAPA;4.0
2020/10/05 00:00:00.000;2020/10/26 00:00:00.000;19;ZACAPA;9.0
2020/10/18 00:00:00.000;2020/11/08 00:00:00.000;19;ZACAPA;5.0
2020/10/21 00:00:00.000;2020/11/11 00:00:00.000;19;ZACAPA;10.0
2020/11/03 00:00:00.000;2020/11/24 00:00:00.000;19;ZACAPA;11.0
2020/11/16 00:00:00.000;2020/12/07 00:00:00.000;19;ZACAPA;8.0
2020/11/19 00:00:00.000;2020/12/10 00:00:00.000;19;ZACAPA;10.0
2020/12/02 00:00:00.000;2020/12/23 00:00:00.000;19;ZACAPA;8.0
2020/12/05 00:00:00.000;2020/12/26 00:00:00.000;19;ZACAPA;4.0
2020/12/18 00:00:00.000;2021/01/08 00:00:00.000;19;ZACAPA;6.0
2020/12/31 00:00:00.000;2021/01/21 00:00:00.000;19;ZACAPA;2.0
2021/01/03 00:00:00.000;2021/01/24 00:00:00.000;19;ZACAPA;3.0
2021/01/16 00:00:00.000;2021/02/06 00:00:00.000;19;ZACAPA;13.0
2021/01/19 00:00:00.000;2021/02/09 00:00:00.000;19;ZACAPA;21.0
2021/02/01 00:00:00.000;2021/02/22 00:00:00.000;19;ZACAPA;9.0
2021/02/04 00:00:00.000;2021/02/25 00:00:00.000;19;ZACAPA;4.0
2021/02/14 00:00:00.000;2021/03/07 00:00:00.000;19;ZACAPA;7.0
2021/02/17 00:00:00.000;2021/03/10 00:00:00.000;19;ZACAPA;8.0
2021/03/02 00:00:00.000;2021/03/23 00:00:00.000;19;ZACAPA;14.0
2021/03/05 00:00:00.000;2021/03/26 00:00:00.000;19;ZACAPA;19.0
2021/03/18 00:00:00.000;2021/04/08 00:00:00.000;19;ZACAPA;12.0
2021/03/21 00:00:00.000;2021/04/11 00:00:00.000;19;ZACAPA;10.0
2021/03/31 00:00:00.000;2021/04/21 00:00:00.000;19;ZACAPA;13.0
2021/04/03 00:00:00.000;2021/04/24 00:00:00.000;19;ZACAPA;8.0
2021/04/16 00:00:00.000;2021/05/07 00:00:00.000;19;ZACAPA;14.0
2021/04/19 00:00:00.000;2021/05/10 00:00:00.000;19;ZACAPA;18.0
2021/05/02 00:00:00.000;2021/05/23 00:00:00.000;19;ZACAPA;4.0
2021/05/05 00:00:00.000;2021/05/26 00:00:00.000;19;ZACAPA;15.0
2021/05/15 00:00:00.000;2021/06/05 00:00:00.000;19;ZACAPA;5.0
2021/05/18 00:00:00.000;2021/06/08 00:00:00.000;19;ZACAPA;14.0
2021/05/31 00:00:00.000;2021/06/21 00:00:00.000;19;ZACAPA;33.0
2021/06/03 00:00:00.000;2021/06/24 00:00:00.000;19;ZACAPA;36.0
2021/06/16 00:00:00.000;2021/07/07 00:00:00.000;19;ZACAPA;24.0
2022/01/04 00:00:00.000;2022/01/25 00:00:00.000;19;ZACAPA;24.0
2022/01/07 00:00:00.000;2022/01/28 00:00:00.000;19;ZACAPA;29.0
2022/01/17 00:00:00.000;2022/02/07 00:00:00.000;19;ZACAPA;55.0
2022/01/20 00:00:00.000;2022/02/10 00:00:00.000;19;ZACAPA;49.0
2022/02/02 00:00:00.000;2022/02/23 00:00:00.000;19;ZACAPA;106.0
2022/02/05 00:00:00.000;2022/02/26 00:00:00.000;19;ZACAPA;46.0
2022/02/18 00:00:00.000;2022/03/11 00:00:00.000;19;ZACAPA;88.0
2022/02/21 00:00:00.000;2022/03/14 00:00:00.000;19;ZACAPA;80.0
2022/03/03 00:00:00.000;2022/03/24 00:00:00.000;19;ZACAPA;42.0
2022/03/06 00:00:00.000;2022/03/27 00:00:00.000;19;ZACAPA;17.0
2022/03/19 00:00:00.000;2022/04/09 00:00:00.000;19;ZACAPA;3.0
2022/03/22 00:00:00.000;2022/04/12 00:00:00.000;19;ZACAPA;16.0
2022/04/04 00:00:00.000;2022/04/25 00:00:00.000;19;ZACAPA;8.0
2022/04/07 00:00:00.000;2022/04/28 00:00:00.000;19;ZACAPA;5.0
2022/04/20 00:00:00.000;2022/05/11 00:00:00.000;19;ZACAPA;4.0
2022/05/03 00:00:00.000;2022/05/24 00:00:00.000;19;ZACAPA;3.0
2022/05/06 00:00:00.000;2022/05/27 00:00:00.000;19;ZACAPA;4.0
2022/05/19 00:00:00.000;2022/06/09 00:00:00.000;19;ZACAPA;6.0
2022/05/22 00:00:00.000;2022/06/12 00:00:00.000;19;ZACAPA;1.0
2022/06/04 00:00:00.000;2022/06/25 00:00:00.000;19;ZACAPA;1.0
2022/06/07 00:00:00.000;2022/06/28 00:00:00.000;19;ZACAPA;7.0
2022/06/17 00:00:00.000;2022/07/08 00:00:00.000;19;ZACAPA;23.0
2022/06/20 00:00:00.000;2022/07/11 00:00:00.000;19;ZACAPA;53.0
2022/07/03 00:00:00.000;2022/07/24 00:00:00.000;19;ZACAPA;50.0
2022/07/06 00:00:00.000;2022/07/27 00:00:00.000;19;ZACAPA;148.0
2022/07/19 00:00:00.000;2022/08/09 00:00:00.000;19;ZACAPA;100.0
2022/07/22 00:00:00.000;2022/08/12 00:00:00.000;19;ZACAPA;69.0
2022/08/01 00:00:00.000;2022/08/22 00:00:00.000;19;ZACAPA;65.0
2022/08/04 00:00:00.000;2022/08/25 00:00:00.000;19;ZACAPA;32.0
2020/04/25 00:00:00.000;2020/05/16 00:00:00.000;2;EL PROGRESO;6.0
2020/05/08 00:00:00.000;2020/05/29 00:00:00.000;2;EL PROGRESO;1.0
2020/05/24 00:00:00.000;2020/06/14 00:00:00.000;2;EL PROGRESO;2.0
2020/05/27 00:00:00.000;2020/06/17 00:00:00.000;2;EL PROGRESO;30.0
2020/06/09 00:00:00.000;2020/06/30 00:00:00.000;2;EL PROGRESO;19.0
2020/06/22 00:00:00.000;2020/07/13 00:00:00.000;2;EL PROGRESO;8.0
2020/06/25 00:00:00.000;2020/07/16 00:00:00.000;2;EL PROGRESO;6.0
2020/07/08 00:00:00.000;2020/07/29 00:00:00.000;2;EL PROGRESO;32.0
2020/07/11 00:00:00.000;2020/08/01 00:00:00.000;2;EL PROGRESO;3.0
2020/07/24 00:00:00.000;2020/08/14 00:00:00.000;2;EL PROGRESO;18.0
2020/07/27 00:00:00.000;2020/08/17 00:00:00.000;2;EL PROGRESO;58.0
2020/08/06 00:00:00.000;2020/08/27 00:00:00.000;2;EL PROGRESO;15.0
2020/08/09 00:00:00.000;2020/08/30 00:00:00.000;2;EL PROGRESO;1.0
2020/08/22 00:00:00.000;2020/09/12 00:00:00.000;2;EL PROGRESO;2.0
2020/08/25 00:00:00.000;2020/09/15 00:00:00.000;2;EL PROGRESO;21.0
2020/09/07 00:00:00.000;2020/09/28 00:00:00.000;2;EL PROGRESO;22.0
2020/09/10 00:00:00.000;2020/10/01 00:00:00.000;2;EL PROGRESO;30.0
2020/09/20 00:00:00.000;2020/10/11 00:00:00.000;2;EL PROGRESO;3.0
2020/09/23 00:00:00.000;2020/10/14 00:00:00.000;2;EL PROGRESO;33.0
2020/10/06 00:00:00.000;2020/10/27 00:00:00.000;2;EL PROGRESO;28.0
2020/10/09 00:00:00.000;2020/10/30 00:00:00.000;2;EL PROGRESO;17.0
2020/10/22 00:00:00.000;2020/11/12 00:00:00.000;2;EL PROGRESO;27.0
2020/10/25 00:00:00.000;2020/11/15 00:00:00.000;2;EL PROGRESO;16.0
2020/11/07 00:00:00.000;2020/11/28 00:00:00.000;2;EL PROGRESO;4.0
2020/11/20 00:00:00.000;2020/12/11 00:00:00.000;2;EL PROGRESO;11.0
2020/11/23 00:00:00.000;2020/12/14 00:00:00.000;2;EL PROGRESO;11.0
2020/12/06 00:00:00.000;2020/12/27 00:00:00.000;2;EL PROGRESO;2.0
2020/12/09 00:00:00.000;2020/12/30 00:00:00.000;2;EL PROGRESO;8.0
2020/12/22 00:00:00.000;2021/01/12 00:00:00.000;2;EL PROGRESO;2.0
2021/01/04 00:00:00.000;2021/01/25 00:00:00.000;2;EL PROGRESO;16.0
2021/01/07 00:00:00.000;2021/01/28 00:00:00.000;2;EL PROGRESO;4.0
2021/01/20 00:00:00.000;2021/02/10 00:00:00.000;2;EL PROGRESO;5.0
2021/01/23 00:00:00.000;2021/02/13 00:00:00.000;2;EL PROGRESO;5.0
2021/02/05 00:00:00.000;2021/02/26 00:00:00.000;2;EL PROGRESO;2.0
2021/02/08 00:00:00.000;2021/03/01 00:00:00.000;2;EL PROGRESO;10.0
2021/02/18 00:00:00.000;2021/03/11 00:00:00.000;2;EL PROGRESO;9.0
2021/03/09 00:00:00.000;2021/03/30 00:00:00.000;2;EL PROGRESO;7.0
2021/03/22 00:00:00.000;2021/04/12 00:00:00.000;2;EL PROGRESO;21.0
2021/03/25 00:00:00.000;2021/04/15 00:00:00.000;2;EL PROGRESO;14.0
2021/04/04 00:00:00.000;2021/04/25 00:00:00.000;2;EL PROGRESO;2.0
2021/04/07 00:00:00.000;2021/04/28 00:00:00.000;2;EL PROGRESO;24.0
2021/04/20 00:00:00.000;2021/05/11 00:00:00.000;2;EL PROGRESO;27.0
2021/04/23 00:00:00.000;2021/05/14 00:00:00.000;2;EL PROGRESO;17.0
2021/05/06 00:00:00.000;2021/05/27 00:00:00.000;2;EL PROGRESO;22.0
2021/05/09 00:00:00.000;2021/05/30 00:00:00.000;2;EL PROGRESO;1.0
2021/05/22 00:00:00.000;2021/06/12 00:00:00.000;2;EL PROGRESO;23.0
2021/06/04 00:00:00.000;2021/06/25 00:00:00.000;2;EL PROGRESO;28.0
2021/06/07 00:00:00.000;2021/06/28 00:00:00.000;2;EL PROGRESO;43.0
2021/06/20 00:00:00.000;2021/07/11 00:00:00.000;2;EL PROGRESO;5.0
2021/06/23 00:00:00.000;2021/07/14 00:00:00.000;2;EL PROGRESO;45.0
2021/07/06 00:00:00.000;2021/07/27 00:00:00.000;2;EL PROGRESO;35.0
2021/07/19 00:00:00.000;2021/08/09 00:00:00.000;2;EL PROGRESO;90.0
2021/07/22 00:00:00.000;2021/08/12 00:00:00.000;2;EL PROGRESO;49.0
2021/08/04 00:00:00.000;2021/08/25 00:00:00.000;2;EL PROGRESO;47.0
2021/08/07 00:00:00.000;2021/08/28 00:00:00.000;2;EL PROGRESO;13.0
2021/08/20 00:00:00.000;2021/09/10 00:00:00.000;2;EL PROGRESO;98.0
2021/08/23 00:00:00.000;2021/09/13 00:00:00.000;2;EL PROGRESO;114.0
2021/09/02 00:00:00.000;2021/09/23 00:00:00.000;2;EL PROGRESO;80.0
2021/09/05 00:00:00.000;2021/09/26 00:00:00.000;2;EL PROGRESO;10.0
2021/09/18 00:00:00.000;2021/10/09 00:00:00.000;2;EL PROGRESO;30.0
2021/09/21 00:00:00.000;2021/10/12 00:00:00.000;2;EL PROGRESO;63.0
2021/10/04 00:00:00.000;2021/10/25 00:00:00.000;2;EL PROGRESO;63.0
2021/10/07 00:00:00.000;2021/10/28 00:00:00.000;2;EL PROGRESO;30.0
2021/10/20 00:00:00.000;2021/11/10 00:00:00.000;2;EL PROGRESO;3.0
2021/11/02 00:00:00.000;2021/11/23 00:00:00.000;2;EL PROGRESO;6.0
2021/11/05 00:00:00.000;2021/11/26 00:00:00.000;2;EL PROGRESO;13.0
2021/11/18 00:00:00.000;2021/12/09 00:00:00.000;2;EL PROGRESO;1.0
2021/11/21 00:00:00.000;2021/12/12 00:00:00.000;2;EL PROGRESO;1.0
2021/12/20 00:00:00.000;2022/01/10 00:00:00.000;2;EL PROGRESO;4.0
2022/01/02 00:00:00.000;2022/01/23 00:00:00.000;2;EL PROGRESO;1.0
2022/01/05 00:00:00.000;2022/01/26 00:00:00.000;2;EL PROGRESO;20.0
2022/01/18 00:00:00.000;2022/02/08 00:00:00.000;2;EL PROGRESO;34.0
2022/01/31 00:00:00.000;2022/02/21 00:00:00.000;2;EL PROGRESO;95.0
2022/02/03 00:00:00.000;2022/02/24 00:00:00.000;2;EL PROGRESO;89.0
2022/02/16 00:00:00.000;2022/03/09 00:00:00.000;2;EL PROGRESO;83.0
2022/02/19 00:00:00.000;2022/03/12 00:00:00.000;2;EL PROGRESO;29.0
2022/03/04 00:00:00.000;2022/03/25 00:00:00.000;2;EL PROGRESO;17.0
2022/03/07 00:00:00.000;2022/03/28 00:00:00.000;2;EL PROGRESO;24.0
2022/03/17 00:00:00.000;2022/04/07 00:00:00.000;2;EL PROGRESO;18.0
2022/03/20 00:00:00.000;2022/04/10 00:00:00.000;2;EL PROGRESO;8.0
2022/04/05 00:00:00.000;2022/04/26 00:00:00.000;2;EL PROGRESO;1.0
2022/04/18 00:00:00.000;2022/05/09 00:00:00.000;2;EL PROGRESO;4.0
2022/04/21 00:00:00.000;2022/05/12 00:00:00.000;2;EL PROGRESO;2.0
2022/05/01 00:00:00.000;2022/05/22 00:00:00.000;2;EL PROGRESO;1.0
2022/05/04 00:00:00.000;2022/05/25 00:00:00.000;2;EL PROGRESO;2.0
2022/05/17 00:00:00.000;2022/06/07 00:00:00.000;2;EL PROGRESO;6.0
2022/05/20 00:00:00.000;2022/06/10 00:00:00.000;2;EL PROGRESO;3.0
2022/06/02 00:00:00.000;2022/06/23 00:00:00.000;2;EL PROGRESO;2.0
2022/06/05 00:00:00.000;2022/06/26 00:00:00.000;2;EL PROGRESO;2.0
2022/06/15 00:00:00.000;2022/07/06 00:00:00.000;2;EL PROGRESO;2.0
2022/06/18 00:00:00.000;2022/07/09 00:00:00.000;2;EL PROGRESO;5.0
2022/07/01 00:00:00.000;2022/07/22 00:00:00.000;2;EL PROGRESO;81.0
2022/07/04 00:00:00.000;2022/07/25 00:00:00.000;2;EL PROGRESO;58.0
2022/07/17 00:00:00.000;2022/08/07 00:00:00.000;2;EL PROGRESO;11.0
2022/07/20 00:00:00.000;2022/08/10 00:00:00.000;2;EL PROGRESO;45.0
2022/08/02 00:00:00.000;2022/08/23 00:00:00.000;2;EL PROGRESO;10.0
2020/04/07 00:00:00.000;2020/04/28 00:00:00.000;20;CHIQUIMULA;1.0
2020/05/09 00:00:00.000;2020/05/30 00:00:00.000;20;CHIQUIMULA;4.0
2020/05/22 00:00:00.000;2020/06/12 00:00:00.000;20;CHIQUIMULA;1.0
2020/06/07 00:00:00.000;2020/06/28 00:00:00.000;20;CHIQUIMULA;2.0
2020/06/10 00:00:00.000;2020/07/01 00:00:00.000;20;CHIQUIMULA;3.0
2020/06/23 00:00:00.000;2020/07/14 00:00:00.000;20;CHIQUIMULA;7.0
2020/06/26 00:00:00.000;2020/07/17 00:00:00.000;20;CHIQUIMULA;7.0
2020/07/06 00:00:00.000;2020/07/27 00:00:00.000;20;CHIQUIMULA;21.0
2020/07/09 00:00:00.000;2020/07/30 00:00:00.000;20;CHIQUIMULA;10.0
2020/07/22 00:00:00.000;2020/08/12 00:00:00.000;20;CHIQUIMULA;22.0
2020/07/25 00:00:00.000;2020/08/15 00:00:00.000;20;CHIQUIMULA;16.0
2020/08/07 00:00:00.000;2020/08/28 00:00:00.000;20;CHIQUIMULA;14.0
2020/08/10 00:00:00.000;2020/08/31 00:00:00.000;20;CHIQUIMULA;22.0
2020/08/20 00:00:00.000;2020/09/10 00:00:00.000;20;CHIQUIMULA;17.0
2020/08/23 00:00:00.000;2020/09/13 00:00:00.000;20;CHIQUIMULA;3.0
2020/09/05 00:00:00.000;2020/09/26 00:00:00.000;20;CHIQUIMULA;3.0
2020/09/08 00:00:00.000;2020/09/29 00:00:00.000;20;CHIQUIMULA;9.0
2020/09/21 00:00:00.000;2020/10/12 00:00:00.000;20;CHIQUIMULA;22.0
2020/09/24 00:00:00.000;2020/10/15 00:00:00.000;20;CHIQUIMULA;5.0
2020/10/07 00:00:00.000;2020/10/28 00:00:00.000;20;CHIQUIMULA;18.0
2020/10/20 00:00:00.000;2020/11/10 00:00:00.000;20;CHIQUIMULA;11.0
2020/10/23 00:00:00.000;2020/11/13 00:00:00.000;20;CHIQUIMULA;14.0
2020/11/05 00:00:00.000;2020/11/26 00:00:00.000;20;CHIQUIMULA;18.0
2020/11/21 00:00:00.000;2020/12/12 00:00:00.000;20;CHIQUIMULA;4.0
2020/11/24 00:00:00.000;2020/12/15 00:00:00.000;20;CHIQUIMULA;15.0
2020/12/04 00:00:00.000;2020/12/25 00:00:00.000;20;CHIQUIMULA;10.0
2020/12/07 00:00:00.000;2020/12/28 00:00:00.000;20;CHIQUIMULA;23.0
2020/12/20 00:00:00.000;2021/01/10 00:00:00.000;20;CHIQUIMULA;1.0
2020/06/20 00:00:00.000;2020/07/11 00:00:00.000;18;IZABAL;7.0
2020/07/03 00:00:00.000;2020/07/24 00:00:00.000;18;IZABAL;31.0
2020/07/16 00:00:00.000;2020/08/06 00:00:00.000;18;IZABAL;28.0
2020/07/19 00:00:00.000;2020/08/09 00:00:00.000;18;IZABAL;17.0
2020/08/01 00:00:00.000;2020/08/22 00:00:00.000;18;IZABAL;27.0
2020/08/04 00:00:00.000;2020/08/25 00:00:00.000;18;IZABAL;54.0
2020/08/17 00:00:00.000;2020/09/07 00:00:00.000;18;IZABAL;52.0
2020/08/20 00:00:00.000;2020/09/10 00:00:00.000;18;IZABAL;60.0
2020/08/30 00:00:00.000;2020/09/20 00:00:00.000;18;IZABAL;21.0
2020/09/02 00:00:00.000;2020/09/23 00:00:00.000;18;IZABAL;28.0
2020/09/15 00:00:00.000;2020/10/06 00:00:00.000;18;IZABAL;15.0
2020/09/18 00:00:00.000;2020/10/09 00:00:00.000;18;IZABAL;11.0
2020/10/01 00:00:00.000;2020/10/22 00:00:00.000;18;IZABAL;21.0
2020/10/04 00:00:00.000;2020/10/25 00:00:00.000;18;IZABAL;9.0
2020/10/14 00:00:00.000;2020/11/04 00:00:00.000;18;IZABAL;10.0
2020/10/17 00:00:00.000;2020/11/07 00:00:00.000;18;IZABAL;2.0
2020/10/30 00:00:00.000;2020/11/20 00:00:00.000;18;IZABAL;12.0
2020/11/02 00:00:00.000;2020/11/23 00:00:00.000;18;IZABAL;6.0
2020/11/15 00:00:00.000;2020/12/06 00:00:00.000;18;IZABAL;5.0
2020/11/18 00:00:00.000;2020/12/09 00:00:00.000;18;IZABAL;5.0
2020/12/01 00:00:00.000;2020/12/22 00:00:00.000;18;IZABAL;11.0
2020/12/14 00:00:00.000;2021/01/04 00:00:00.000;18;IZABAL;16.0
2020/12/17 00:00:00.000;2021/01/07 00:00:00.000;18;IZABAL;13.0
2020/12/30 00:00:00.000;2021/01/20 00:00:00.000;18;IZABAL;19.0
2021/01/02 00:00:00.000;2021/01/23 00:00:00.000;18;IZABAL;9.0
2021/01/15 00:00:00.000;2021/02/05 00:00:00.000;18;IZABAL;11.0
2021/01/28 00:00:00.000;2021/02/18 00:00:00.000;18;IZABAL;15.0
2021/01/31 00:00:00.000;2021/02/21 00:00:00.000;18;IZABAL;16.0
2021/02/13 00:00:00.000;2021/03/06 00:00:00.000;18;IZABAL;9.0
2021/02/16 00:00:00.000;2021/03/09 00:00:00.000;18;IZABAL;9.0
2021/03/01 00:00:00.000;2021/03/22 00:00:00.000;18;IZABAL;15.0
2021/03/04 00:00:00.000;2021/03/25 00:00:00.000;18;IZABAL;8.0
2021/03/14 00:00:00.000;2021/04/04 00:00:00.000;18;IZABAL;3.0
2021/03/17 00:00:00.000;2021/04/07 00:00:00.000;18;IZABAL;5.0
2021/03/30 00:00:00.000;2021/04/20 00:00:00.000;18;IZABAL;25.0
2021/04/02 00:00:00.000;2021/04/23 00:00:00.000;18;IZABAL;12.0
2021/04/15 00:00:00.000;2021/05/06 00:00:00.000;18;IZABAL;23.0
2021/04/18 00:00:00.000;2021/05/09 00:00:00.000;18;IZABAL;5.0
2021/04/28 00:00:00.000;2021/05/19 00:00:00.000;18;IZABAL;18.0
2021/05/01 00:00:00.000;2021/05/22 00:00:00.000;18;IZABAL;2.0
2021/05/14 00:00:00.000;2021/06/04 00:00:00.000;18;IZABAL;20.0
2021/05/17 00:00:00.000;2021/06/07 00:00:00.000;18;IZABAL;17.0
2021/05/30 00:00:00.000;2021/06/20 00:00:00.000;18;IZABAL;4.0
2021/06/02 00:00:00.000;2021/06/23 00:00:00.000;18;IZABAL;19.0
2021/06/12 00:00:00.000;2021/07/03 00:00:00.000;18;IZABAL;15.0
2021/06/15 00:00:00.000;2021/07/06 00:00:00.000;18;IZABAL;37.0
2021/06/28 00:00:00.000;2021/07/19 00:00:00.000;18;IZABAL;28.0
2021/07/01 00:00:00.000;2021/07/22 00:00:00.000;18;IZABAL;53.0
2021/07/14 00:00:00.000;2021/08/04 00:00:00.000;18;IZABAL;33.0
2021/07/17 00:00:00.000;2021/08/07 00:00:00.000;18;IZABAL;11.0
2021/07/30 00:00:00.000;2021/08/20 00:00:00.000;18;IZABAL;74.0
2021/08/12 00:00:00.000;2021/09/02 00:00:00.000;18;IZABAL;127.0
2021/08/15 00:00:00.000;2021/09/05 00:00:00.000;18;IZABAL;46.0
2021/08/28 00:00:00.000;2021/09/18 00:00:00.000;18;IZABAL;88.0
2021/08/31 00:00:00.000;2021/09/21 00:00:00.000;18;IZABAL;207.0
2021/09/13 00:00:00.000;2021/10/04 00:00:00.000;18;IZABAL;157.0
2021/09/16 00:00:00.000;2021/10/07 00:00:00.000;18;IZABAL;158.0
2021/09/26 00:00:00.000;2021/10/17 00:00:00.000;18;IZABAL;25.0
